"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","930","0 Constitution Avenue, Revere","4/1/2019 - 6/30/2019, Every day, Daily Average",1149,801,1646
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","931","600 Elm Street, Leominster","4/1/2019 - 6/30/2019, Every day, Daily Average",4506,3619,5609
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","935","0 Tirrell Street, Main South, Worcester","4/1/2019 - 6/30/2019, Every day, Daily Average",3847,3106,4764
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","937","100 West Street, Worcester","4/1/2019 - 6/30/2019, Every day, Daily Average",4077,3245,5121
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","938","100 Lincoln Street, Biotech Park Area, Worcester","4/1/2019 - 6/30/2019, Every day, Daily Average",3841,3087,4778
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","939","0 Agate Avenue, Lake Park, Worcester","4/1/2019 - 6/30/2019, Every day, Daily Average",3620,2951,4439
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","940","0 Groton Place, Oak Hill, Worcester","4/1/2019 - 6/30/2019, Every day, Daily Average",3787,2991,4793
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","941","0 Providence Street, Union HIll, Worcester","4/1/2019 - 6/30/2019, Every day, Daily Average",3764,2975,4762
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","942","0 Sterling Street, Worcester","4/1/2019 - 6/30/2019, Every day, Daily Average",3715,2913,4736
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","943","Jefferson Saint Extension, Fall River","4/1/2019 - 6/30/2019, Every day, Daily Average",4511,3493,5824
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","944","100 Cliff Road, Wellesley Hills, Wellesley","4/1/2019 - 6/30/2019, Every day, Daily Average",1936,1435,2610
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","945","0 Depot Road, Harvard","4/1/2019 - 6/30/2019, Every day, Daily Average",3783,2959,4836
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","949","0 Pleasant Street, Auburn","4/1/2019 - 6/30/2019, Every day, Daily Average",3519,2724,4544
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","951","0 Montgomery Drive, Millbury","4/1/2019 - 6/30/2019, Every day, Daily Average",3288,2536,4262
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","952","0 Potter Hill Road, Grafton","4/1/2019 - 6/30/2019, Every day, Daily Average",3206,2425,4238
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","953","100 Turnpike Road, Shrewsbury","4/1/2019 - 6/30/2019, Every day, Daily Average",3806,3031,4777
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","954","100 West Street, Northborough","4/1/2019 - 6/30/2019, Every day, Daily Average",3499,2707,4521
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","955","100 Somerset Avenue, Winthrop","4/1/2019 - 6/30/2019, Every day, Daily Average",567,396,810
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","956","0 Lyman Street, Northborough","4/1/2019 - 6/30/2019, Every day, Daily Average",3517,2729,4531
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","957","0 Bowman Street, Westborough","4/1/2019 - 6/30/2019, Every day, Daily Average",2906,2172,3886
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","958","0 Brooks Street, Upton-West Upton, Upton","4/1/2019 - 6/30/2019, Every day, Daily Average",2952,2212,3939
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","959","0 Industrial Road, Milford","4/1/2019 - 6/30/2019, Every day, Daily Average",3342,2589,4312
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","962","0 Providence Road, North Grafton, Grafton","4/1/2019 - 6/30/2019, Every day, Daily Average",3141,2399,4110
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","963","0 Packet Landing Way, West Barnstable, Barnstable","4/1/2019 - 6/30/2019, Every day, Daily Average",5390,4304,6749
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","965","200 River Road, Winthrop","4/1/2019 - 6/30/2019, Every day, Daily Average",668,471,946
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","966","100 Discovery Hill Road, East Sandwich, Sandwich","4/1/2019 - 6/30/2019, Every day, Daily Average",4950,3932,6230
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","968","800 School Street, Mansfield","4/1/2019 - 6/30/2019, Every day, Daily Average",3125,2358,4140
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","969","400 Ware Street, Mansfield","4/1/2019 - 6/30/2019, Every day, Daily Average",3494,2629,4641
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","973","100 Herman Melville Boulevard, New Bedford","4/1/2019 - 6/30/2019, Every day, Daily Average",4707,3768,5879
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","978","100 Common Lane, Beverly","4/1/2019 - 6/30/2019, Every day, Daily Average",2600,2069,3266
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","979","200 Linebrook Road, Ipswich","4/1/2019 - 6/30/2019, Every day, Daily Average",2834,2314,3470
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","980","0 Danton Drive, Methuen","4/1/2019 - 6/30/2019, Every day, Daily Average",2456,1866,3231
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","982","Vireo Loop, Marblehead","4/1/2019 - 6/30/2019, Every day, Daily Average",2147,1710,2694
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","983","200 Lynnway, Lynn","4/1/2019 - 6/30/2019, Every day, Daily Average",1273,944,1716
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","984","0 D'Orlando Way, Danvers","4/1/2019 - 6/30/2019, Every day, Daily Average",2117,1630,2748
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","985","400 Sutton Street, North Andover","4/1/2019 - 6/30/2019, Every day, Daily Average",2670,2146,3321
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","986","0 Harvard Avenue, West Medford, Medford","4/1/2019 - 6/30/2019, Every day, Daily Average",1263,905,1761
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","987","400 Canal Street, Lawrence","4/1/2019 - 6/30/2019, Every day, Daily Average",2955,2204,3960
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","989","200 Varnum Avenue, Pawtucketville, Lowell","4/1/2019 - 6/30/2019, Every day, Daily Average",3145,2547,3882
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","990","0 Highland Street, Back Central, Lowell","4/1/2019 - 6/30/2019, Every day, Daily Average",2747,2172,3472
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","991","100 Boston Road, South Lowell, Lowell","4/1/2019 - 6/30/2019, Every day, Daily Average",2945,2221,3903
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","993","0 Hodgson Street, Tewksbury","4/1/2019 - 6/30/2019, Every day, Daily Average",2514,1892,3339
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","994","0 William Road, Pinehurst, Billerica","4/1/2019 - 6/30/2019, Every day, Daily Average",2438,1811,3281
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","995","200 Billerica Road, Chelmsford","4/1/2019 - 6/30/2019, Every day, Daily Average",2615,2001,3416
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","996","Royal Plaza Drive, Marlborough","4/1/2019 - 6/30/2019, Every day, Daily Average",3273,2509,4268
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","997","0 Old Dunstable Road, Groton","4/1/2019 - 6/30/2019, Every day, Daily Average",3759,3027,4667
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","998","0 Evergreen Avenue, Burlington","4/1/2019 - 6/30/2019, Every day, Daily Average",2197,1656,2914
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","999","100 Main Street, Wakefield","4/1/2019 - 6/30/2019, Every day, Daily Average",1658,1246,2204
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1000","0 Centre Street, Malden","4/1/2019 - 6/30/2019, Every day, Daily Average",1444,1090,1912
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1001","0 Sargent Street, Malden","4/1/2019 - 6/30/2019, Every day, Daily Average",1207,883,1648
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1002","500 Assembly Row, Somerville","4/1/2019 - 6/30/2019, Every day, Daily Average",859,592,1245
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1003","0 Packard Avenue, Tufts, Somerville","4/1/2019 - 6/30/2019, Every day, Daily Average",1384,972,1969
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1004","0 Linden Avenue, Spring Hill, Somerville","4/1/2019 - 6/30/2019, Every day, Daily Average",1458,1061,2002
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1005","100 Sidney Street, Cambridgeport, Cambridge","4/1/2019 - 6/30/2019, Every day, Daily Average",1282,925,1775
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1006","0 Gray Gardens East, Neighborhood Nine, Cambridge","4/1/2019 - 6/30/2019, Every day, Daily Average",1639,1230,2183
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1007","0 Young Street, Lexington","4/1/2019 - 6/30/2019, Every day, Daily Average",2149,1637,2820
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1008","100 Lowell Street, Carlisle","4/1/2019 - 6/30/2019, Every day, Daily Average",3279,2411,4458
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1009","100 Dutton Road, Sudbury","4/1/2019 - 6/30/2019, Every day, Daily Average",2986,2176,4096
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1010","0 Coolidge Hill Road, Watertown","4/1/2019 - 6/30/2019, Every day, Daily Average",1609,1245,2079
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1011","0 Burdean Road, Oak Hill, Newton","4/1/2019 - 6/30/2019, Every day, Daily Average",2003,1536,2610
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1012","0 Wilde Road, Waban, Newton","4/1/2019 - 6/30/2019, Every day, Daily Average",1775,1320,2386
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1013","100 Seminary Avenue, Auburndale, Newton","4/1/2019 - 6/30/2019, Every day, Daily Average",1577,1168,2127
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1014","0 Nixon Road, Framingham","4/1/2019 - 6/30/2019, Every day, Daily Average",2204,1607,3021
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1015","400 Father Morissette Boulevard, The Acre, Lowell","4/1/2019 - 6/30/2019, Every day, Daily Average",2914,2350,3612
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1016","100 Buckminster Road, Fisher Hill, Brookline","4/1/2019 - 6/30/2019, Every day, Daily Average",1667,1281,2168
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1017","0 Tudor Road, Needham","4/1/2019 - 6/30/2019, Every day, Daily Average",2085,1566,2775
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1018","0 Knollwood Drive, Dover","4/1/2019 - 6/30/2019, Every day, Daily Average",2842,2159,3739
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1021","100 Walpole Street, Sharon","4/1/2019 - 6/30/2019, Every day, Daily Average",2597,1917,3517
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1022","0 Morse Street, Sharon","4/1/2019 - 6/30/2019, Every day, Daily Average",2913,2244,3781
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1023","0 Norman Street, Milton","4/1/2019 - 6/30/2019, Every day, Daily Average",1890,1348,2648
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1024","300 Adams Street, Milton","4/1/2019 - 6/30/2019, Every day, Daily Average",1379,939,2024
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1025","0 Reservoir Drive, Randolph","4/1/2019 - 6/30/2019, Every day, Daily Average",2168,1473,3188
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1026","200 South Main Street, Randolph","4/1/2019 - 6/30/2019, Every day, Daily Average",2433,1701,3478
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1027","300 Neck Street, North Weymouth, Weymouth","4/1/2019 - 6/30/2019, Every day, Daily Average",2578,1865,3563
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1028","0 Park Avenue, Hull","4/1/2019 - 6/30/2019, Every day, Daily Average",3017,2341,3887
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1029","200 Pine Street, Norwell","4/1/2019 - 6/30/2019, Every day, Daily Average",2755,2006,3783
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1030","0 Depot Street, South Duxbury, Duxbury","4/1/2019 - 6/30/2019, Every day, Daily Average",3567,2750,4625
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1031","0 Cottage Grove Avenue, Brockton","4/1/2019 - 6/30/2019, Every day, Daily Average",2740,2047,3667
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1033","Fall River Expressway, West Bridgewater","4/1/2019 - 6/30/2019, Every day, Daily Average",2833,2059,3897
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1034","100 Armstrong Road, Plymouth","4/1/2019 - 6/30/2019, Every day, Daily Average",3629,2741,4804
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1035","0 Allerton Street, Plymouth","4/1/2019 - 6/30/2019, Every day, Daily Average",3967,2994,5255
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1036","Pilgrims Highway, Plymouth","4/1/2019 - 6/30/2019, Every day, Daily Average",4242,3291,5466
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1037","Unnamed Road, East Wareham, Wareham","4/1/2019 - 6/30/2019, Every day, Daily Average",4511,3518,5783
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1038","0 Old Rutherford Avenue, Charlestown, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",695,458,1052
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1039","0 Flint Place, South Boston, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1120,717,1747
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1040","900 Massachusetts Avenue, Dorchester, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",901,585,1386
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1041","0 Kendall Street, South End, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1136,800,1611
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1042","0 Townsend Street, Roxbury, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1249,884,1763
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1043","200 Savin Hill Avenue, Dorchester, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1119,729,1716
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1044","0 Ames Street, Mattapan, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1836,1319,2553
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1045","0 Brockton Street, Mattapan, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1920,1424,2588
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1047","0 Ardale Street, Roslindale, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",2010,1538,2625
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1048","Airport Road Terminal C - Departure Level, East Boston, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",484,262,893
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1049","400 Prospect Street, Leominster","4/1/2019 - 6/30/2019, Every day, Daily Average",4156,3321,5199
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1053","100 Greenwood Street, Quinsigamond Village, Worcester","4/1/2019 - 6/30/2019, Every day, Daily Average",3593,2814,4586
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1054","0 Old Common, Millbury","4/1/2019 - 6/30/2019, Every day, Daily Average",3419,2641,4424
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1055","500 Grafton Street, Shrewsbury","4/1/2019 - 6/30/2019, Every day, Daily Average",3482,2752,4404
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1056","0 Valley Road, Southborough","4/1/2019 - 6/30/2019, Every day, Daily Average",2568,1919,3435
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1060","600 Mary Dunn Road, Hyannis, Barnstable","4/1/2019 - 6/30/2019, Every day, Daily Average",5761,4613,7194
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1062","0 Rantoul Street, Beverly","4/1/2019 - 6/30/2019, Every day, Daily Average",2531,2015,3178
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1063","1000 Boston Road, Haverhill","4/1/2019 - 6/30/2019, Every day, Daily Average",2719,2144,3446
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1064","0 Glen Forest Lane, Methuen","4/1/2019 - 6/30/2019, Every day, Daily Average",2405,1814,3187
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1065","0 Volk Road, Dedham","4/1/2019 - 6/30/2019, Every day, Daily Average",2884,2047,4062
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1066","0 Warner Trail Road, Wrentham","4/1/2019 - 6/30/2019, Every day, Daily Average",3214,2447,4220
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1068","1300 Bennington Street, East Boston, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",482,294,789
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1073","0 Ledge Road, Gloucester","4/1/2019 - 6/30/2019, Every day, Daily Average",3436,2845,4149
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1074","0 Aynsley Circle, Pinehurst, Billerica","4/1/2019 - 6/30/2019, Every day, Daily Average",2593,1896,3544
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1075","0 Oakview Terrace, Jamaica Plain, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1645,1215,2225
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1077","400 Moody Street, South Side, Waltham","4/1/2019 - 6/30/2019, Every day, Daily Average",1890,1427,2501
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1078","0 Wellesley Street, South Medford, Medford","4/1/2019 - 6/30/2019, Every day, Daily Average",1255,872,1804
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1079","0 Brent Road, Lexington","4/1/2019 - 6/30/2019, Every day, Daily Average",2042,1546,2695
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1080","0 Teaberry Lane, Braintree","4/1/2019 - 6/30/2019, Every day, Daily Average",1962,1367,2815
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1081","Wedgewood Road, Brockton","4/1/2019 - 6/30/2019, Every day, Daily Average",2849,2001,4054
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1082","0 West Shore Road, Holbrook","4/1/2019 - 6/30/2019, Every day, Daily Average",2411,1760,3302
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1084","100 Main Street, Sandwich, Sandwich","4/1/2019 - 6/30/2019, Every day, Daily Average",4810,3775,6128
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1085","0 Spectacle Pond Drive, East Falmouth, Falmouth","4/1/2019 - 6/30/2019, Every day, Daily Average",5640,4600,6914
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1088","0 Captain Nickerson Road, South Yarmouth, Yarmouth","4/1/2019 - 6/30/2019, Every day, Daily Average",5838,4743,7184
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1089","200 Buck Knoll Road, Raynham","4/1/2019 - 6/30/2019, Every day, Daily Average",3281,2435,4420
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1094","0 Sherbrook Place, Lynn","4/1/2019 - 6/30/2019, Every day, Daily Average",1778,1331,2373
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1095","0 Oxford Street, Lynn","4/1/2019 - 6/30/2019, Every day, Daily Average",1387,1053,1826
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1096","400 Cabot Street, Beverly","4/1/2019 - 6/30/2019, Every day, Daily Average",2413,1947,2988
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1097","0 Mockingbird Lane, Maynard","4/1/2019 - 6/30/2019, Every day, Daily Average",3315,2639,4163
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1098","400 Central Street, Holliston","4/1/2019 - 6/30/2019, Every day, Daily Average",3385,2656,4312
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1099","0 Station Street, Brookline","4/1/2019 - 6/30/2019, Every day, Daily Average",1569,1170,2103
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1100","0 Lowell Street, Andover, Andover","4/1/2019 - 6/30/2019, Every day, Daily Average",2334,1794,3035
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1101","0 Hay Street, Newbury","4/1/2019 - 6/30/2019, Every day, Daily Average",2847,2322,3490
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1102","0 Greenlodge Street, Dedham","4/1/2019 - 6/30/2019, Every day, Daily Average",2121,1513,2972
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1103","100 Kendrick Avenue, Quincy","4/1/2019 - 6/30/2019, Every day, Daily Average",1958,1378,2780
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1104","100 Grove Street, Braintree","4/1/2019 - 6/30/2019, Every day, Daily Average",1909,1320,2759
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1105","0 Fitzpatrick Street, Stoughton","4/1/2019 - 6/30/2019, Every day, Daily Average",2667,1937,3670
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1107","0 Winthrop Street, Kingston","4/1/2019 - 6/30/2019, Every day, Daily Average",3415,2556,4562
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1109","0 Shaylee Lane, Lakeville","4/1/2019 - 6/30/2019, Every day, Daily Average",3845,2901,5095
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1110","Cambridge Street, Allston, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",964,696,1333
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1111","Northwest Expressway, Tyngsborough","4/1/2019 - 6/30/2019, Every day, Daily Average",3159,2444,4083
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1112","1400 Shawsheen Street, Tewksbury","4/1/2019 - 6/30/2019, Every day, Daily Average",1984,1473,2671
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1113","200 Rangeway Road, North Billerica, Billerica","4/1/2019 - 6/30/2019, Every day, Daily Average",2377,1826,3093
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1115","0 Boutwell Street, Wilmington","4/1/2019 - 6/30/2019, Every day, Daily Average",2174,1668,2833
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1116","Harborwalk, Waterfront, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",644,400,1036
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1117","0 Gold Star Street, East Boston, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",370,205,666
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1118","0 McGreevey Way, Mission Hill, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1397,1022,1908
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1119","0 Coleus Park, Dorchester, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1362,941,1969
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1120","0 Melville Avenue, Dorchester, Dorchester Center, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1476,999,2179
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1121","100 Woodley Avenue, West Roxbury, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",2668,2018,3525
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1122","100 Webster Avenue, Chelsea","4/1/2019 - 6/30/2019, Every day, Daily Average",928,598,1437
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1123","Conifer Path, Jamaica Hills / Pond, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1920,1459,2525
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1126","0 Stark Avenue, Wakefield","4/1/2019 - 6/30/2019, Every day, Daily Average",1931,1468,2539
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1127","100 South Border Road, Medford","4/1/2019 - 6/30/2019, Every day, Daily Average",1137,798,1618
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1128","0 Lowden Avenue, Powder House Square, Somerville","4/1/2019 - 6/30/2019, Every day, Daily Average",1333,951,1867
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1129","0 Shepard Street, Neighborhood Nine, Cambridge","4/1/2019 - 6/30/2019, Every day, Daily Average",1558,1160,2090
